Complaint_ID,Customer_ID,Complaint_Type,Priority,Created_Date,Closed_Date,TAT_Hours,Status
CMP01729,C100161,Gas Leakage,High,2025-11-04,2025-11-04,2.54,Closed
CMP01730,C100871,No Gas Supply,Low,2025-05-17,2025-05-17,1.86,Closed
CMP01731,C100562,Billing Issue,Low,2025-11-17,2025-11-19,62.16,Closed
CMP01732,C100529,Billing Issue,Medium,2025-04-03,2025-04-04,44.05,Closed
CMP01733,C100956,Low Pressure,Medium,2025-04-23,2025-04-23,8.43,Closed
CMP01734,C100719,Low Pressure,Medium,2025-04-14,,,Pending
CMP01735,C100837,Billing Issue,Medium,2025-05-02,2025-05-06,97.52,Closed
CMP01736,C100801,Gas Leakage,High,2025-01-18,,,Pending
CMP01737,C100773,Gas Leakage,High,2025-01-19,2025-01-19,2.0,Closed
CMP01738,C100392,Billing Issue,Low,2025-08-08,2025-08-09,39.36,Closed
CMP01739,C100692,Low Pressure,Low,2025-01-04,,,Pending
CMP01740,C100430,Meter Issue,Medium,2025-01-04,2025-01-08,111.62,Closed
CMP01741,C100672,Billing Issue,Medium,2025-05-23,,,Pending
CMP01742,C100495,Low Pressure,Medium,2025-12-16,2025-12-16,12.87,Closed
CMP01743,C100194,No Gas Supply,Low,2025-04-26,2025-04-26,2.17,Closed
CMP01744,C100596,Meter Issue,Low,2025-10-02,,,Pending
CMP01745,C100622,Billing Issue,Low,2025-04-25,2025-04-26,46.94,Closed
CMP01746,C100742,Billing Issue,Medium,2025-09-29,2025-10-02,86.62,Closed
CMP01747,C100331,No Gas Supply,Medium,2025-06-04,2025-06-04,2.46,Closed
CMP01748,C100993,Meter Issue,Medium,2025-12-15,2025-12-20,138.37,Closed
CMP01749,C100968,Gas Leakage,High,2025-06-02,2025-06-02,1.1,Closed
CMP01750,C100092,No Gas Supply,Medium,2025-01-01,,,Pending
CMP01751,C100235,No Gas Supply,Low,2025-11-20,2025-11-20,1.78,Closed
CMP01752,C100637,Gas Leakage,High,2025-08-30,2025-08-30,1.72,Closed
CMP01753,C100603,No Gas Supply,Low,2025-06-05,2025-06-05,1.89,Closed
CMP01754,C100250,Low Pressure,Medium,2025-09-15,2025-09-15,9.52,Closed
CMP01755,C100836,Gas Leakage,High,2025-04-03,2025-04-03,1.13,Closed
CMP01756,C100386,Billing Issue,Medium,2025-02-23,,,Pending
CMP01757,C100462,Low Pressure,Medium,2025-04-15,,,Pending
CMP01758,C100019,Billing Issue,Low,2025-12-03,2025-12-06,79.66,Closed
CMP01759,C100779,Low Pressure,Medium,2025-08-21,2025-08-21,5.79,Closed
CMP01760,C100592,Billing Issue,Medium,2025-01-05,,,Pending
CMP01761,C100614,Billing Issue,Low,2025-06-14,2025-06-20,151.55,Closed
CMP01762,C100032,Meter Issue,Low,2025-10-19,2025-10-22,76.09,Closed
CMP01763,C100194,Billing Issue,Low,2025-12-04,2025-12-08,112.29,Closed
CMP01764,C100426,Low Pressure,Low,2025-06-28,2025-06-28,19.84,Closed
CMP01765,C100609,No Gas Supply,Medium,2025-10-08,2025-10-08,1.76,Closed
CMP01766,C100525,Meter Issue,Medium,2025-12-25,2025-12-31,146.84,Closed
CMP01767,C100182,Gas Leakage,High,2025-05-01,2025-05-01,2.31,Closed
CMP01768,C100336,Gas Leakage,High,2025-05-08,,,Pending
CMP01769,C100503,Meter Issue,Medium,2025-02-14,2025-02-18,119.14,Closed
CMP01770,C100997,Low Pressure,Low,2025-08-09,2025-08-09,22.23,Closed
CMP01771,C100396,No Gas Supply,Medium,2025-01-05,,,Pending
CMP01772,C100792,Meter Issue,Medium,2025-09-24,2025-09-30,157.94,Closed
CMP01773,C100200,Low Pressure,Medium,2025-09-20,2025-09-20,19.76,Closed
CMP01774,C100175,No Gas Supply,Medium,2025-04-16,2025-04-16,2.43,Closed
CMP01775,C100667,Low Pressure,Low,2025-12-10,2025-12-10,16.08,Closed
CMP01776,C100281,No Gas Supply,Low,2025-01-08,,,Pending
CMP01777,C100313,Low Pressure,Medium,2025-11-25,,,Pending
CMP01778,C100452,Gas Leakage,High,2025-12-27,,,Pending
CMP01779,C100105,Gas Leakage,High,2025-11-14,2025-11-14,1.37,Closed
CMP01780,C100877,Meter Issue,Medium,2025-02-05,2025-02-11,150.11,Closed
CMP01781,C100593,Low Pressure,Medium,2025-12-10,,,Pending
CMP01782,C100124,Gas Leakage,High,2025-02-26,2025-02-26,1.75,Closed
CMP01783,C100669,Billing Issue,Medium,2025-05-30,2025-06-04,137.61,Closed
CMP01784,C100190,Low Pressure,Low,2025-01-03,2025-01-03,15.24,Closed
CMP01785,C100541,Meter Issue,Medium,2025-03-01,2025-03-02,42.09,Closed
CMP01786,C100734,Low Pressure,Low,2025-03-12,2025-03-12,5.4,Closed
CMP01787,C100296,Meter Issue,Medium,2025-11-19,,,Pending
CMP01788,C100688,Gas Leakage,High,2025-01-21,2025-01-21,1.34,Closed
CMP01789,C100110,Meter Issue,Low,2025-09-05,2025-09-08,90.64,Closed
CMP01790,C100254,No Gas Supply,Low,2025-04-25,,,Pending
CMP01791,C100757,Billing Issue,Low,2025-12-06,2025-12-11,122.66,Closed
CMP01792,C100208,Low Pressure,Low,2025-07-04,,,Pending
CMP01793,C100651,Low Pressure,Medium,2025-08-05,2025-08-05,4.28,Closed
CMP01794,C100042,Low Pressure,Medium,2025-09-04,2025-09-04,22.01,Closed
CMP01795,C100080,No Gas Supply,Medium,2025-09-27,,,Pending
CMP01796,C100254,No Gas Supply,Low,2025-11-19,,,Pending
CMP01797,C100707,Billing Issue,Low,2025-01-25,2025-01-30,128.07,Closed
CMP01798,C100856,Billing Issue,Low,2025-12-01,2025-12-03,51.73,Closed
CMP01799,C100495,Billing Issue,Low,2025-03-03,,,Pending
CMP01800,C100550,Billing Issue,Medium,2025-07-14,2025-07-16,65.99,Closed
CMP01801,C100745,Gas Leakage,High,2025-02-02,,,Pending
CMP01802,C100738,No Gas Supply,Medium,2025-03-28,,,Pending
CMP01803,C100630,No Gas Supply,Low,2025-10-14,2025-10-14,2.18,Closed
CMP01804,C100756,Gas Leakage,High,2025-05-31,2025-05-31,2.99,Closed
CMP01805,C100330,Billing Issue,Low,2025-01-21,2025-01-25,117.47,Closed
CMP01806,C100024,Billing Issue,Medium,2025-02-05,2025-02-08,87.66,Closed
CMP01807,C100288,Billing Issue,Medium,2025-09-01,2025-09-06,129.84,Closed
CMP01808,C100797,Meter Issue,Medium,2025-10-06,2025-10-12,161.93,Closed
CMP01809,C100989,Gas Leakage,High,2025-04-18,2025-04-18,0.56,Closed
CMP01810,C100219,Billing Issue,Low,2025-01-25,2025-01-27,66.32,Closed
CMP01811,C100426,Meter Issue,Medium,2025-11-28,,,Pending
CMP01812,C100762,Meter Issue,Medium,2025-10-17,,,Pending
CMP01813,C100576,Low Pressure,Medium,2025-01-07,,,Pending
CMP01814,C100244,No Gas Supply,Medium,2025-08-08,2025-08-08,1.18,Closed
CMP01815,C100027,Billing Issue,Medium,2025-01-30,2025-02-03,109.53,Closed
CMP01816,C100738,Gas Leakage,High,2025-11-22,2025-11-22,1.85,Closed
CMP01817,C100806,Meter Issue,Low,2025-03-21,2025-03-24,80.64,Closed
CMP01818,C100867,Low Pressure,Medium,2025-01-10,,,Pending
CMP01819,C100025,Gas Leakage,High,2025-02-10,2025-02-10,1.7,Closed
CMP01820,C100727,Billing Issue,Medium,2025-06-20,,,Pending
CMP01821,C100432,Gas Leakage,High,2025-10-07,2025-10-07,2.14,Closed
CMP01822,C100631,Meter Issue,Low,2025-11-07,,,Pending
CMP01823,C100736,No Gas Supply,Low,2025-08-03,,,Pending
CMP01824,C100045,Meter Issue,Medium,2025-12-25,2025-12-30,123.51,Closed
CMP01825,C100712,No Gas Supply,Medium,2025-05-03,2025-05-03,1.67,Closed
CMP01826,C100791,No Gas Supply,Low,2025-08-31,,,Pending
CMP01827,C100329,Gas Leakage,High,2025-12-31,,,Pending
CMP01828,C100959,Low Pressure,Medium,2025-04-06,,,Pending
CMP01829,C100193,Meter Issue,Medium,2025-02-20,2025-02-26,156.47,Closed
CMP01830,C100540,Gas Leakage,High,2025-05-16,,,Pending
CMP01831,C100206,Low Pressure,Low,2025-12-30,,,Pending
CMP01832,C100877,Meter Issue,Low,2025-12-09,2025-12-14,123.05,Closed
CMP01833,C100605,Gas Leakage,High,2025-01-27,2025-01-27,1.71,Closed
CMP01834,C100250,Billing Issue,Medium,2025-06-05,2025-06-11,150.64,Closed
CMP01835,C100935,Billing Issue,Low,2025-09-06,,,Pending
CMP01836,C100059,Meter Issue,Medium,2025-07-09,2025-07-15,159.41,Closed
CMP01837,C100171,No Gas Supply,Medium,2025-01-18,,,Pending
CMP01838,C100951,Gas Leakage,High,2025-05-08,,,Pending
CMP01839,C100766,No Gas Supply,Medium,2025-04-09,,,Pending
CMP01840,C100710,No Gas Supply,Medium,2025-08-13,2025-08-13,1.55,Closed
CMP01841,C100555,Billing Issue,Medium,2025-06-07,2025-06-13,167.02,Closed
CMP01842,C100887,Meter Issue,Medium,2025-06-29,2025-06-30,30.29,Closed
CMP01843,C100775,Gas Leakage,High,2025-10-13,2025-10-13,2.31,Closed
CMP01844,C100978,Billing Issue,Medium,2025-03-12,,,Pending
CMP01845,C100393,Meter Issue,Low,2025-04-05,,,Pending
CMP01846,C100939,Meter Issue,Low,2025-05-16,,,Pending
CMP01847,C100477,Billing Issue,Medium,2025-06-20,2025-06-23,74.68,Closed
CMP01848,C100615,Meter Issue,Medium,2025-09-29,2025-10-03,105.16,Closed
CMP01849,C100939,Billing Issue,Low,2025-07-15,2025-07-18,95.19,Closed
CMP01850,C100356,Low Pressure,Low,2025-03-20,2025-03-20,22.49,Closed
CMP01851,C100381,Billing Issue,Low,2025-09-30,2025-10-05,122.63,Closed
CMP01852,C100555,Meter Issue,Low,2025-10-06,2025-10-11,132.41,Closed
CMP01853,C100499,Low Pressure,Low,2025-12-06,2025-12-06,16.1,Closed
CMP01854,C100974,Meter Issue,Low,2025-08-06,2025-08-10,118.27,Closed
CMP01855,C100113,Low Pressure,Low,2025-02-23,,,Pending
CMP01856,C100550,No Gas Supply,Medium,2025-01-23,2025-01-23,2.78,Closed
CMP01857,C100864,Meter Issue,Medium,2025-03-06,,,Pending
CMP01858,C100340,Gas Leakage,High,2025-04-10,2025-04-10,0.92,Closed
CMP01859,C100202,Low Pressure,Medium,2025-02-13,2025-02-13,11.46,Closed
CMP01860,C100768,Meter Issue,Medium,2025-10-08,2025-10-14,156.96,Closed
CMP01861,C100953,Billing Issue,Medium,2025-11-12,2025-11-13,35.6,Closed
CMP01862,C100304,Gas Leakage,High,2025-09-03,2025-09-03,2.55,Closed
CMP01863,C100968,Low Pressure,Medium,2025-02-03,2025-02-03,19.74,Closed
CMP01864,C100335,No Gas Supply,Low,2025-08-22,2025-08-22,2.47,Closed
CMP01865,C100665,Gas Leakage,High,2025-08-16,2025-08-16,0.98,Closed
CMP01866,C100567,Gas Leakage,High,2025-04-01,2025-04-01,0.86,Closed
CMP01867,C100778,No Gas Supply,Medium,2025-07-17,,,Pending
CMP01868,C100648,No Gas Supply,Medium,2025-06-01,2025-06-01,1.63,Closed
CMP01869,C100045,Meter Issue,Low,2025-02-03,2025-02-04,24.76,Closed
CMP01870,C100672,Billing Issue,Low,2025-10-26,2025-11-01,149.96,Closed
CMP01871,C100178,Low Pressure,Medium,2025-04-13,2025-04-13,21.67,Closed
CMP01872,C100647,Meter Issue,Medium,2025-01-04,2025-01-05,30.51,Closed
CMP01873,C100183,Billing Issue,Medium,2025-03-14,2025-03-15,40.96,Closed
CMP01874,C100402,Gas Leakage,High,2025-12-23,,,Pending
CMP01875,C100457,Meter Issue,Low,2025-01-16,2025-01-18,68.16,Closed
CMP01876,C100118,Gas Leakage,High,2025-02-02,2025-02-02,2.11,Closed
CMP01877,C100258,Meter Issue,Low,2025-10-07,2025-10-09,61.55,Closed
CMP01878,C100518,Meter Issue,Low,2025-08-30,2025-09-04,140.72,Closed
CMP01879,C100402,No Gas Supply,Low,2025-07-11,2025-07-11,1.73,Closed
CMP01880,C100979,Low Pressure,Medium,2025-08-11,,,Pending
CMP01881,C100505,Gas Leakage,High,2025-03-07,,,Pending
CMP01882,C100556,Billing Issue,Low,2025-02-13,2025-02-16,93.97,Closed
CMP01883,C100589,Meter Issue,Medium,2025-08-19,,,Pending
CMP01884,C100726,No Gas Supply,Medium,2025-03-28,2025-03-28,2.73,Closed
CMP01885,C100929,No Gas Supply,Medium,2025-06-06,2025-06-06,2.51,Closed
CMP01886,C100416,Billing Issue,Medium,2025-07-24,2025-07-27,81.81,Closed
CMP01887,C100959,Billing Issue,Low,2025-12-14,,,Pending
CMP01888,C100311,No Gas Supply,Medium,2025-07-04,2025-07-04,2.2,Closed
CMP01889,C100804,Gas Leakage,High,2025-08-29,2025-08-29,0.58,Closed
CMP01890,C100833,Gas Leakage,High,2025-03-17,,,Pending
CMP01891,C100206,No Gas Supply,Medium,2025-12-21,2025-12-21,1.15,Closed
CMP01892,C100871,Gas Leakage,High,2025-08-09,,,Pending
CMP01893,C100959,No Gas Supply,Medium,2025-03-20,2025-03-20,2.52,Closed
CMP01894,C100484,Low Pressure,Low,2025-01-17,2025-01-17,7.09,Closed
CMP01895,C100075,Low Pressure,Medium,2025-07-07,2025-07-07,16.56,Closed
CMP01896,C100624,Billing Issue,Medium,2025-12-28,2026-01-01,104.13,Closed
CMP01897,C100790,Meter Issue,Medium,2025-09-20,2025-09-26,146.73,Closed
CMP01898,C100273,Meter Issue,Medium,2025-06-01,2025-06-07,151.72,Closed
CMP01899,C100727,Meter Issue,Medium,2025-11-06,2025-11-09,75.85,Closed
CMP01900,C100918,No Gas Supply,Low,2025-01-05,2025-01-05,1.25,Closed
CMP01901,C100982,No Gas Supply,Low,2025-06-21,,,Pending
CMP01902,C100090,Gas Leakage,High,2025-11-14,2025-11-14,1.56,Closed
CMP01903,C100645,Gas Leakage,High,2025-01-25,,,Pending
CMP01904,C100877,Low Pressure,Low,2025-06-26,2025-06-26,12.22,Closed
CMP01905,C100525,Gas Leakage,High,2025-09-24,2025-09-24,1.09,Closed
CMP01906,C100123,No Gas Supply,Low,2025-05-16,,,Pending
CMP01907,C100384,Low Pressure,Medium,2025-05-15,2025-05-15,11.88,Closed
CMP01908,C100069,Billing Issue,Medium,2025-09-23,2025-09-28,129.44,Closed
CMP01909,C100038,Billing Issue,Low,2025-03-28,2025-04-01,96.54,Closed
CMP01910,C100732,Low Pressure,Medium,2025-10-21,2025-10-21,21.13,Closed
CMP01911,C100286,No Gas Supply,Low,2025-04-15,2025-04-15,2.18,Closed
CMP01912,C100046,No Gas Supply,Low,2025-09-03,2025-09-03,2.43,Closed
CMP01913,C100621,Meter Issue,Low,2025-01-08,,,Pending
CMP01914,C100856,Meter Issue,Low,2025-04-02,,,Pending
CMP01915,C100357,No Gas Supply,Low,2025-11-08,2025-11-08,1.85,Closed
CMP01916,C100450,Low Pressure,Low,2025-11-22,2025-11-22,4.12,Closed
CMP01917,C100897,Low Pressure,Low,2025-09-16,,,Pending
CMP01918,C100840,Low Pressure,Low,2025-08-27,,,Pending
CMP01919,C100583,Low Pressure,Medium,2025-05-11,2025-05-11,23.44,Closed
CMP01920,C100179,Meter Issue,Low,2025-12-27,2025-12-30,89.87,Closed
CMP01921,C100090,Billing Issue,Medium,2025-08-03,2025-08-06,79.3,Closed
CMP01922,C100482,No Gas Supply,Medium,2025-05-12,2025-05-12,2.17,Closed
CMP01923,C100556,No Gas Supply,Low,2025-04-07,2025-04-07,2.31,Closed
CMP01924,C100278,No Gas Supply,Medium,2025-10-31,,,Pending
CMP01925,C100112,Gas Leakage,High,2025-12-18,2025-12-18,2.02,Closed
CMP01926,C100711,Meter Issue,Low,2025-09-24,2025-09-27,86.43,Closed
CMP01927,C100464,Billing Issue,Medium,2025-04-30,2025-05-02,70.12,Closed
CMP01928,C100498,Low Pressure,Medium,2025-01-29,2025-01-29,13.43,Closed
CMP01929,C100312,Billing Issue,Medium,2025-11-14,2025-11-15,41.28,Closed
CMP01930,C100645,Low Pressure,Low,2025-11-14,2025-11-14,14.66,Closed
CMP01931,C100808,No Gas Supply,Low,2025-02-13,2025-02-13,1.71,Closed
CMP01932,C100564,No Gas Supply,Low,2025-05-22,2025-05-22,2.88,Closed
CMP01933,C100085,Meter Issue,Low,2025-10-06,,,Pending
CMP01934,C100252,Billing Issue,Low,2025-02-14,2025-02-19,132.73,Closed
CMP01935,C100533,Low Pressure,Low,2025-05-19,2025-05-19,7.73,Closed
CMP01936,C100300,Gas Leakage,High,2025-03-16,,,Pending
CMP01937,C100039,No Gas Supply,Low,2025-07-29,,,Pending
CMP01938,C100488,Billing Issue,Medium,2025-07-02,2025-07-05,77.7,Closed
CMP01939,C100189,Gas Leakage,High,2025-12-06,2025-12-06,0.61,Closed
CMP01940,C100460,Low Pressure,Medium,2025-04-02,2025-04-02,16.6,Closed
CMP01941,C100675,Billing Issue,Low,2025-01-12,2025-01-18,166.79,Closed
CMP01942,C100815,Billing Issue,Medium,2025-02-05,2025-02-07,52.16,Closed
CMP01943,C100329,Gas Leakage,High,2025-04-10,2025-04-10,2.43,Closed
CMP01944,C100057,No Gas Supply,Low,2025-10-21,2025-10-21,1.4,Closed
CMP01945,C100091,No Gas Supply,Medium,2025-03-09,2025-03-09,2.57,Closed
CMP01946,C100082,Low Pressure,Medium,2025-10-09,2025-10-09,13.67,Closed
CMP01947,C100686,Billing Issue,Medium,2025-02-22,2025-02-23,39.98,Closed
CMP01948,C100946,Gas Leakage,High,2025-02-21,2025-02-21,2.3,Closed
CMP01949,C100807,Billing Issue,Medium,2025-10-23,2025-10-25,70.86,Closed
CMP01950,C100434,No Gas Supply,Medium,2025-12-02,2025-12-02,1.7,Closed
CMP01951,C100927,No Gas Supply,Low,2025-03-26,,,Pending
CMP01952,C100761,No Gas Supply,Low,2025-03-30,2025-03-30,2.43,Closed
CMP01953,C100273,Low Pressure,Medium,2025-08-15,2025-08-15,23.11,Closed
CMP01954,C100598,Meter Issue,Low,2025-03-19,2025-03-22,89.44,Closed
CMP01955,C100218,Low Pressure,Medium,2025-02-06,,,Pending
CMP01956,C100903,Billing Issue,Low,2025-06-29,,,Pending
CMP01957,C100784,Billing Issue,Medium,2025-02-17,,,Pending
CMP01958,C100252,Billing Issue,Medium,2025-11-19,2025-11-20,41.82,Closed
CMP01959,C100740,Billing Issue,Medium,2025-05-31,2025-06-02,66.72,Closed
CMP01960,C100003,Meter Issue,Low,2025-06-09,,,Pending
CMP01961,C100870,No Gas Supply,Medium,2025-09-19,,,Pending
CMP01962,C100256,Gas Leakage,High,2025-08-01,2025-08-01,0.53,Closed
CMP01963,C100636,Meter Issue,Low,2025-07-17,2025-07-23,158.54,Closed
CMP01964,C100532,Meter Issue,Low,2025-06-06,2025-06-07,26.82,Closed
CMP01965,C100033,Low Pressure,Medium,2025-11-11,,,Pending
CMP01966,C100026,Billing Issue,Medium,2025-03-17,2025-03-20,82.15,Closed
CMP01967,C100554,No Gas Supply,Medium,2025-09-23,2025-09-23,3.0,Closed
CMP01968,C100977,No Gas Supply,Medium,2025-12-02,2025-12-02,2.95,Closed
CMP01969,C100476,Low Pressure,Medium,2025-07-22,2025-07-22,19.63,Closed
CMP01970,C100501,Billing Issue,Medium,2025-10-26,2025-10-31,125.08,Closed
CMP01971,C100716,Low Pressure,Low,2025-07-27,2025-07-27,6.5,Closed
CMP01972,C100758,Meter Issue,Medium,2025-10-09,2025-10-15,145.58,Closed
CMP01973,C100105,Low Pressure,Low,2025-07-14,,,Pending
CMP01974,C100813,Gas Leakage,High,2025-02-18,2025-02-18,1.68,Closed
CMP01975,C100037,Billing Issue,Medium,2025-07-07,2025-07-11,98.27,Closed
CMP01976,C100472,Meter Issue,Low,2025-05-21,2025-05-26,136.76,Closed
CMP01977,C100488,Meter Issue,Medium,2025-01-24,,,Pending
CMP01978,C100815,Gas Leakage,High,2025-02-05,,,Pending
CMP01979,C100893,Billing Issue,Low,2025-06-18,2025-06-22,114.95,Closed
CMP01980,C100101,Gas Leakage,High,2025-02-21,2025-02-21,1.71,Closed
CMP01981,C100759,No Gas Supply,Medium,2025-11-22,,,Pending
CMP01982,C100662,Meter Issue,Low,2025-06-11,2025-06-16,129.62,Closed
CMP01983,C100791,Meter Issue,Low,2025-11-12,2025-11-14,68.25,Closed
CMP01984,C100266,No Gas Supply,Low,2025-07-02,2025-07-02,1.68,Closed
CMP01985,C100040,Gas Leakage,High,2025-10-16,2025-10-16,2.91,Closed
CMP01986,C100827,Low Pressure,Low,2025-03-04,,,Pending
CMP01987,C100230,Gas Leakage,High,2025-07-13,2025-07-13,1.94,Closed
CMP01988,C100712,Billing Issue,Low,2025-12-31,2026-01-01,24.53,Closed
CMP01989,C100629,Gas Leakage,High,2025-03-28,,,Pending
CMP01990,C100562,No Gas Supply,Medium,2025-05-16,2025-05-16,2.2,Closed
CMP01991,C100935,Gas Leakage,High,2025-12-07,2025-12-07,2.54,Closed
CMP01992,C100535,Low Pressure,Medium,2025-11-30,,,Pending
CMP01993,C100905,Meter Issue,Low,2025-03-18,2025-03-20,49.86,Closed
CMP01994,C100623,Low Pressure,Medium,2025-12-01,,,Pending
CMP01995,C100816,Meter Issue,Low,2025-07-14,2025-07-16,68.54,Closed
CMP01996,C100948,Billing Issue,Low,2025-05-14,,,Pending
CMP01997,C100071,Meter Issue,Medium,2025-05-17,,,Pending
CMP01998,C100709,Meter Issue,Low,2025-10-03,2025-10-09,149.99,Closed
CMP01999,C100963,Low Pressure,Medium,2025-02-25,2025-02-25,17.54,Closed
CMP02000,C100548,Meter Issue,Low,2025-11-23,2025-11-28,131.47,Closed
